Acinetobacter	Aeromonas	Bacillus	Bacteroides	Bartonella	Bordetella	Borrelia	Brucella	Burkholderia	Campylobacter	Chlamydia	Clostridium	Corynebacterium	Coxiella	Enterobacter	Enterococcus	Escherichia	Francisellacf	Fusobacterium	Haemophilus	Helicobacter	Klebsiella	Kyrpidia	Legionella	Leptospira	Listeria	Mycobacterium	Mycoplasma	Neisseria	Pseudomonas	Rickettsia	Salmonella	Serratia	Shigella	Staphylococcus	Streptococcus	Vibrio	Yersinia	Group
SRR6462970	0.00521341301225329	0	0.00810384267550937	0.00345787597751494	0	0	0	0.00062064440622063	0.00718174241483872	0	0	0.000265990459808842	0	0	0.000602911708900041	0.000425584735694146	0.00280176617665313	0	0	0	0	0	0	0	0	0	0.000407852038373557	0.000141861578564715	0	0.00647243452201514	0	0.000212792367847073	0	0	0.0258897380880606	0.0075541290585711	0	0	Natural Environment
SRR6462971	0.00609040065282726	0	0.0101307644846048	0.00131361582708039	0	0	0	0.000696614453754752	0.00543359273928706	0	0	0.000298549051609179	0	0	0.000736420993969309	0.000557291563003801	0.00107477658579305	0	0	3.98065402145572e-05	0	0	0	0	0	0	0	0	0	0.00553310908982346	0	0.000636904643432916	0	1.99032701072786e-05	0.00475688155563959	0.00179129430965508	0	0	Natural Environment
SRR6462972	0.00177134997707665	8.33576459800775e-05	0.00502229817029967	0.00835660400950277	0	0.000354269995415329	0	0.00116700704372109	0.00068770057933564	0	0	0.000771058225315717	4.16788229900388e-05	0	0.00247988996790731	0.00233401408744217	0.00131288292418622	0	0	0	0	0	0	0	0	0	0.000520985287375484	0	0.000145875880465136	0.00227149585295711	0	0	0	0	0.00464718876338932	0.000875255282790814	0	0	Natural Environment
SRR6462973	0.00351064039603179	0	0.00877660099007948	0.00710017158748003	0	0	0	0.000690294459893892	0.00224838766936868	0	0	1.97226988541112e-05	0	0	0.000611403664477447	0.00226811036822279	0.0037078673845729	0	0	0	0	0	0	0	0	0	1.97226988541112e-05	0	0	0.00287951403270023	0	0.000256395085103446	0	0	0.00151864781176656	0.00376703548113524	0	0	Natural Environment
SRR6462974	0.00675702851626916	0	0.0120460121465632	0.00183002855648956	0	0	0	0.00142782447814021	0.00575151832039577	0	0	0.000402204078349354	4.02204078349354e-05	0	0.000341873466596951	0.00018099183525721	0.000784297952781241	0	0	0	0	0	0	0	0	0	6.03306117524032e-05	0	0	0.00561074689297349	0	0.000904959176286047	0	0	0.00406226119132848	0.000844628564533644	0	0	Natural Environment
SRR6462949	0.00133888361449889	2.43433384454344e-05	0.00920178193237421	0.0143625696828063	0	0	0	0.000632926799581295	0.000438180092017819	0	0	0	0	0	0.00146060030672606	9.73733537817376e-05	0.00778986830253901	0	0	0	9.73733537817376e-05	0	0	0	0	0	0	0	0	0.000267776722899778	0	0.00136322695294433	0	2.43433384454344e-05	0.000852016845590204	0.0021909004600891	0	0	Natural Environment
SRR6462950	0	0	0	0.0020438977682846	0	0	0	0	0	7.36539736318774e-05	0	0	0	0	3.68269868159387e-05	3.68269868159387e-05	0.000423510348383295	0	0	0	0	0	0	0	0	0	0	0	0	7.36539736318774e-05	0	0.000184134934079694	0	0	0	0	0	0	Natural Environment
SRR6462951	0.000214818156430582	2.14818156430581e-05	6.44454469291745e-05	0.0106120169276707	0	0	0	0.000515563575433396	0	0	0	0.000365190865931989	0	0	0.000171854525144465	0	0.00599342656441322	0	2.14818156430581e-05	0	0	0	0	0	0	0	0	0	0	0.000214818156430582	0	0.00133187256986961	0	0	0.000429636312861163	0.0149728255032115	0	0	Natural Environment
SRR6462953	0	0	0	0.0204158647496132	0	0	0	0	7.54745462092909e-05	0	0	0.00154722819729046	0	0	0.00167930865315672	0	0.00618891278916186	0	0	0.000188686365523227	0	0	0	0	0	0	0	0	0	0.00188686365523227	0	0.00839654326578361	0	1.88686365523227e-05	0.00345296048907506	0.000433978640703423	0	0	Natural Environment
SRR6462954	0	0	2.12287182099945e-05	0.0218443510380843	0	0	0	0.000106143591049972	0	0.000169829745679956	0	0	0	0	0.00080669129197979	0	0.00382116927779901	0	0	0	0	0	0	0	0	0	0	0	0	0.00169829745679956	0	0.00401222774168896	0	2.12287182099945e-05	0.000148601027469961	0.000106143591049972	0	0	Natural Environment
SRR7124902	0.0271509279631731	0	3.1703559041538e-05	0	0	0.0991560512583143	0	0	8.24292535079988e-05	0	0	0	0	0	1.26814236166152e-05	6.3407118083076e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163590364654336	0	0	0.000234606336907381	0	0.000209243489674151	3.80442708498456e-05	0	0	Livestock Farms
SRR7124903	0.000179314523858107	0	0.000482294236583873	0	0	0.00471782695530122	0	2.47330377735319e-05	0	0	0	0	0.000111298669980894	0	0	0.000278246674952234	4.94660755470639e-05	0	0	0	0	0	0	0	0	0.000315346231612532	0.000896572619290533	0	0	0.0508016595868346	0	0	0.00259078570677747	0	0.00504553970580052	0.000117481929424277	0	0	Livestock Farms
SRR7124904	0.00822459424566581	0	0	2.88177794171892e-05	3.45813353006271e-05	0.0176941165621542	0	5.76355588343785e-06	5.76355588343785e-06	0	0	0	1.15271117668757e-05	0	0.0107259774990778	1.15271117668757e-05	0.00211522500922169	0	0	0	0	0	0	0	0	5.76355588343785e-06	4.03448911840649e-05	0	0	0.0167258391737366	0	0	0.07867830136481	3.45813353006271e-05	0.000155616008852822	0.00270310770933235	0	1.72906676503135e-05	Livestock Farms
SRR7124905	0.000330432867055843	6.47907582462438e-05	0.000868196160499666	0.000161976895615609	0	0.015368367856009	0	0.000576637748391569	0.000330432867055843	0	0	3.88744549477463e-05	1.94372274738731e-05	0	0.00303868656174883	9.71861373693656e-05	0.00638188968725501	0	0	0	0	1.29581516492488e-05	0	0	0	3.88744549477463e-05	0	0	1.29581516492488e-05	0.00119214995173089	0	0	0	7.77489098954925e-05	0.000401702701126711	0.000136060592317112	0	0.00136708499899574	Livestock Farms
SRR7124906	0.00173548987332713	0	0.0037333905866075	0	1.19277654524201e-05	0.000304158019036714	0	5.96388272621007e-06	0.000113313771797991	0	0	0.00198597294782795	0.0036141129320833	0	0.00249886686228202	0	4.77110618096806e-05	0	0	0.00386459600658413	0	0	0	0	0	0	1.19277654524201e-05	0	0	2.98194136310504e-05	0	0	0.0295868222047282	2.38555309048403e-05	0.00845082182303967	0.0105858918390229	0	0	Livestock Farms
SRR7124907	0.00291872850792586	0.00013978584808074	0.000486454751320976	0.000184517319466577	0	0.0227068131622355	0	2.79571696161481e-05	0.000223657356929184	0	0	0.000307528865777629	0.00326539741116609	0	0.00520003354860354	9.50543766949034e-05	0.0580838155945092	0	0	0	0	0	0	0	0	2.79571696161481e-05	0	0	0	0.000223657356929184	0	0	5.59143392322961e-06	0.00013978584808074	0.000246023092622103	3.35486035393777e-05	0	0.000592691995862339	Livestock Farms
SRR7124908	0.0221581863731165	0	5.55343016870087e-05	0	3.70228677913391e-05	0.00377016203675137	0	0	2.46819118608927e-05	0	0	0	1.23409559304464e-05	0	0.00997766286976589	6.17047796522319e-06	0.000419592501635177	0	1.85114338956696e-05	0	0	0	0	0	0	6.17047796522319e-06	7.40457355826782e-05	0	0	0.0010119583862966	0	0	0.0336229344325011	1.85114338956696e-05	0.0264898619047031	8.02162135479014e-05	0	1.23409559304464e-05	Livestock Farms
SRR7124909	0.00658374998278308	0.000234150103990193	0.000950373951489608	4.82073743509221e-05	0	0.0849000729997383	0	2.75470710576698e-05	0.000358111923749707	0	0	1.37735355288349e-05	0.00113631668112888	0	0.00277536740906023	0.00103990193242703	0.0218930347230831	0	0	0	0	0	0	0	0	2.75470710576698e-05	0	0	0	0.00360866630855474	0	0	2.06603032932523e-05	0.000110188284230679	0.000791978292908007	0.000399432530336212	3.44338388220872e-05	0.000316791317163203	Livestock Farms
SRR7124910	7.78093670507257e-05	0	0.00466856202304354	2.99266796348945e-05	0	0.0536525512494389	0	0	0	0	0	0	0.00534490498279216	0	2.99266796348945e-05	0.000227442765225198	0.000149633398174473	0	0	0	0	0	0	0	0	0	0.00565614245099506	0	0	0.00974412688912165	0	0.00120305252132276	0.0511746221756696	2.99266796348945e-05	0.000496782881939249	0.0379290737692653	0	1.19706718539578e-05	Livestock Farms
SRR7124911	0.000139845094664372	0	0.000435671256454389	0	5.37865748709122e-06	0.000510972461273666	0	5.37865748709122e-06	0.000112951807228916	0	0	0	1.07573149741824e-05	0	2.15146299483649e-05	0.0152323580034423	8.60585197934596e-05	0	0	0	0	0	0	0	0	0	1.07573149741824e-05	0	0	0.000360370051635112	0	0	0.000833691910499139	0	0.0205626075731497	0.00791738382099828	0	1.61359724612737e-05	Livestock Farms
SRR7124912	0.00105564682090181	1.77918003522776e-05	0	5.33754010568329e-05	0	0.0548758428865417	0	5.93060011742588e-06	0	0	0	5.93060011742588e-06	1.77918003522776e-05	0	0.000349905406928127	2.96530005871294e-05	0.106151811501806	0	0	0	0	0	0	0	0	0	0	0	0.000937034818553289	0.00829097896416138	0	0	1.77918003522776e-05	0.000415142008219812	0.00573489031355083	0.00579419631472509	0	0.000421072608337238	Livestock Farms
SRR7124913	0.00871208075197607	0	0.000620860927152318	1.33518478957488e-05	5.34073915829951e-05	0.271730132450331	0	1.33518478957488e-05	0	0	0	6.67592394787439e-06	2.67036957914975e-05	0	0.000193601794488357	0.00118163853877377	0.0119966353343303	0	0.00261028626361888	0	0	0	0	0	0	0	6.67592394787439e-05	0	0	0.0164428006836146	0	0	0.00704977568895535	5.34073915829951e-05	0.00903252510147404	0.00283059175389874	0	0	Livestock Farms
SRR7124914	0.000829084789387715	0.000309359996040192	0.0483096569816364	0.000309359996040192	0	0.00571697272682275	0	0.0001608671979409	0.0245446220858288	0	0	0.000105182398653665	3.7123199524823e-05	0	0.20751249814384	0.000556847992872346	0.0194339949512449	0	0	0	0	0	0	0	0	0.00131168638321041	0	0	0	0.0078886798990249	0	8.66207988912538e-05	0.000111369598574469	0.00524055833292085	0.000296985596198584	2.47487996832154e-05	0	0.0193597485521952	Livestock Farms
SRR7124915	0.000341374601729631	0	1.70687300864816e-05	5.68957669549386e-06	1.13791533909877e-05	0.0245846609012289	0	0	0	0	0	5.68957669549386e-06	0.00106964041875284	0	0.000751024123805189	1.70687300864816e-05	0.00269685935366409	0	0	0	0	0	0	0	0	0	5.68957669549386e-05	0	0	0.0183659535730542	0	1.13791533909877e-05	0.154796313154301	0.000102412380518889	0.00377787892580792	0.00022189349112426	0	2.84478834774693e-05	Livestock Farms
SRR7124916	0.00389686214340996	0	4.07337506279787e-05	0.00236934649486076	4.07337506279787e-05	0.011473339760214	0	2.71558337519858e-05	0	0	0	6.78895843799644e-06	1.35779168759929e-05	0	0.000461649173783758	1.35779168759929e-05	0.000468438132221755	0	1.35779168759929e-05	0	0	0	0	6.78895843799644e-06	0	0	4.75227090659751e-05	0	0	0.00300750858803242	0	0	0.00505777403630735	0	0.000536327716601719	0.00204347648983693	1.35779168759929e-05	0	Livestock Farms
SRR7124917	0.0350954040152646	0.00133399701343952	1.32736021237763e-05	0.00014600962336154	0	0.00499751119960179	0	1.32736021237763e-05	0	0	0	0	0.00136054421768707	0	0.000809689729550357	1.99104031856645e-05	0.0241911398705824	0	0	0	0	1.99104031856645e-05	0	0	0	0	0	0	1.32736021237763e-05	0.00115480338476854	0	0	0.00124771859963498	7.9641612742658e-05	0.00298656047784968	0.00142691222830596	0	0.000909241745478679	Livestock Farms
SRR7124918	0.00250338731531067	0	5.80682624685464e-05	0.00625846828827666	0	0.030866507516614	0	0	1.29040583263436e-05	0	0	0	1.29040583263436e-05	0	0.00287760500677463	0.000600038712174979	0.00305826182334344	0	0	0	0	0	0	0	0	0	5.80682624685464e-05	0	0	0.00134202206593974	0	1.29040583263436e-05	0.00800696819149622	6.45202916317182e-06	0.00649719336731402	0.0104845473901542	0.00132266597845022	6.45202916317182e-06	Livestock Farms
SRR7124919	0.00461556051679835	0	6.01767994367452e-05	1.2035359887349e-05	0	0.133670724588842	0	0	0	0	0	0	1.80530398310235e-05	0	0.000794333752565036	0.0135879213128171	0.00324352948964056	0	1.2035359887349e-05	0	0	0	0	0	0	0	6.01767994367452e-05	0	0	0.00385131516395169	0	0	0.0172466707185712	1.2035359887349e-05	0.0532444321416321	0.00215432941983548	1.2035359887349e-05	0	Livestock Farms
SRR7133379	0.0306131773736635	7.10753703534477e-05	0.000619371084508615	0.000126920304202585	0	6.09217460172409e-05	0	1.52304365043102e-05	4.06144973448272e-05	1.01536243362068e-05	0	0.000152304365043102	0.000192918862387929	0	0.000126920304202585	0.000137073928538792	0.000162457989379309	0	0	0	0	0	0.000101536243362068	0	0	0.000147227552874999	0.000101536243362068	0	0	0.0004467594707931	1.52304365043102e-05	0	0	0	0.000578756587163788	8.63058068577579e-05	2.03072486724136e-05	2.03072486724136e-05	Human Settlements
SRR7133380	0.00399394186244232	0.000577342091006513	0.00111118580529336	1.5817591534425e-05	3.95439788360625e-06	7.51335597885188e-05	0	4.7452774603275e-05	0.00139590245291301	0	0	0.000268899056085225	0.000956964287832713	0	0.000288671045503256	0.000296579841270469	0.000138403925926219	0	1.18631936508188e-05	7.90879576721251e-06	0	0	0.000154221517460644	0	0	3.95439788360625e-06	0.0004428925629639	0	1.18631936508188e-05	0.000822514759790101	0	1.18631936508188e-05	1.18631936508188e-05	7.90879576721251e-06	0.000949055492065501	0.000933237900531076	0.000355895809524563	0.000707837221165519	Human Settlements
SRR7133381	0.00518666666666667	0.000404444444444444	0.000715555555555556	7.55555555555556e-05	0	3.11111111111111e-05	0	4.44444444444444e-05	0.00131555555555556	0	0	0.000244444444444444	0.00130222222222222	0	0.000831111111111111	0.000457777777777778	0.000231111111111111	0	0.000102222222222222	7.55555555555556e-05	0	0	8.88888888888889e-05	8.88888888888889e-06	0	0	0.000195555555555556	0	0.000248888888888889	0.000875555555555556	0	1.77777777777778e-05	7.11111111111111e-05	4.44444444444444e-06	0.00399555555555556	0.00182222222222222	0.000342222222222222	0.000795555555555556	Human Settlements
SRR7133382	0.000574375940540603	8.04126316756844e-05	0.000574375940540603	0	0	4.59500752432482e-05	0	1.14875188108121e-05	0.000987926617729837	0	0	1.14875188108121e-05	0.000218262857405429	0	0.000356113083135174	1.14875188108121e-05	8.04126316756844e-05	0	0	0	0	0	0.000126362706918933	0	0	1.14875188108121e-05	4.59500752432482e-05	0	0	0.000126362706918933	0	0	0	0	0.000264212932648677	0.000160825263351369	0.000275700451459489	0.00044801323362167	Human Settlements
SRR7133383	0.000535486985910547	4.38923758943072e-05	0.000386252907869903	0	0	8.77847517886143e-06	0	2.63354255365843e-05	0.000403809858227626	0	0	1.75569503577229e-05	0.000114120177325199	0	5.26708510731686e-05	6.144932625203e-05	9.65632269674758e-05	0	0	0	0	0	0	0	0	0	4.38923758943072e-05	0	0	0.000201904929113813	0	0	0	8.77847517886143e-06	0.000526708510731686	0.000105341702146337	0.000140455602861783	0.000289689680902427	Human Settlements
SRR7133384	0.00469933854479856	0.000402886349969934	0.000880938063740229	0.00026458208057727	0	5.11124473842453e-05	0	2.40529164161155e-05	0.0008749248346362	0	0	0.000141310883944678	0.00101322910402886	0	0.00125375826819002	0.000189416716776909	0.000117257967528563	0	3.00661455201443e-05	3.00661455201443e-05	0	0	9.32050511124474e-05	9.01984365604329e-06	0	1.50330727600722e-05	0.000231509320505111	0	4.81058328322309e-05	0.000634395670475045	0	5.41190619362598e-05	0	3.00661455201443e-06	0.00523752254960914	0.00164762477450391	0.000276608538785328	0.000577269993986771	Human Settlements
SRR7133385	0.00844135945439385	0.000609317208400738	0.00154645420143813	0.000256554614063469	0	2.85060682292743e-05	0	5.34488779298893e-05	0.000620006983986716	3.56325852865929e-06	0	0.000178162926432964	0.00169967431817048	0	0.000694835413088561	0.000609317208400738	0.000228048545834194	0	1.42530341146372e-05	3.91958438152522e-05	0	0	3.56325852865929e-05	1.42530341146372e-05	0	3.56325852865929e-06	0.000427591023439115	0	0.000124714048503075	0.00142530341146372	1.06897755859779e-05	2.13795511719557e-05	1.42530341146372e-05	3.20693267579336e-05	0.0101766663578509	0.00206312668809373	0.000256554614063469	0.0004988561940123	Human Settlements
SRR7133386	0.00208063858991246	8.70229068024224e-05	0.00382505231263375	5.53782134197233e-05	0	0.000146356706894983	0	0.000229424027024568	0.00106800840166609	0	0	0.00034809162720969	0.00463594758056541	0	0.0017246357893571	0.00147938941564118	0.000712005601110729	0	0	0	0	0	5.1422626746886e-05	0	0	3.56002800555364e-05	0.000340180453864015	0	3.95558667283738e-06	0.00174441372272129	0	0.000106800840166609	3.95558667283738e-06	1.97779333641869e-05	0.00946571890809986	0.0033226928051834	0.000217557267006056	0.000494448334104673	Human Settlements
SRR7133387	0.00340748272213902	0.000357236091837155	0.00109918797488355	1.37398496860444e-05	0	1.37398496860444e-05	0	8.24390981162666e-05	0.000893090229592888	0	0	0.0002473172943488	0.00496008573666204	0	0.000343496242151111	0.0013602451189184	0.000522114288069689	0	0	0	0	0	0.000137398496860444	1.37398496860444e-05	0	2.74796993720889e-05	0.000261057144034844	0	2.74796993720889e-05	0.000989269177395199	0	2.74796993720889e-05	1.37398496860444e-05	0	0.00893090229592888	0.00179992030887182	6.86992484302222e-05	0.000632033085558044	Human Settlements
SRR7133398	0.000947347666976037	3.36620998417881e-05	0.000759801682143218	0	0	2.40443570298487e-05	0	1.92354856238789e-05	0.00017792824202088	0	0	2.88532284358184e-05	3.36620998417881e-05	0	0.000134648399367153	4.32798426537276e-05	5.77064568716368e-05	0	0	0	0	0	0	0	0	0	9.61774281193947e-06	0	0	0.000278914541546244	0	0	0	0	0.000485696012002943	7.2133071089546e-05	1.44266142179092e-05	0	Human Settlements
SRR7133399	0.000805021467239126	0.000589182378196752	0.0016333768900504	0.000653350756020161	0	1.16669777860743e-05	0	2.33339555721486e-05	0.00012250326675378	0	0	5.83348889303715e-05	9.91693111816315e-05	0	0.000227506066828449	2.91674444651857e-05	0.000128336755646817	0	5.83348889303715e-06	0	0	0	0	0	0	0	1.16669777860743e-05	0	0	0.000379176778047415	0	0	0	5.83348889303715e-06	0.000420011200298675	9.33358222885944e-05	1.75004666791114e-05	5.83348889303715e-06	Human Settlements
SRR7133400	0.00348287229468253	0.000109884859777364	0.000690363575557785	0.000107496058477856	0	1.19440064975395e-05	0	2.38880129950791e-05	3.34432181931107e-05	4.77760259901581e-06	0	0.000140939276670967	0.000599589126176485	0	0.000824136448330228	7.16640389852372e-05	0.000451483445606994	0	0	4.77760259901581e-06	0	0	9.79408532798242e-05	9.55520519803163e-06	0	2.38880129950791e-06	0.000207825713057188	0	7.16640389852372e-06	0.000824136448330228	2.38880129950791e-06	1.67216090965553e-05	1.91104103960633e-05	0	0.000702307582055325	0.000248435335148822	0.00019349290526014	0.00135445033682098	Human Settlements
SRR7133401	0.00136736554238833	2.08758098074554e-05	0.00102291468056532	0	0	2.78344130766073e-05	0	1.73965081728795e-05	2.43551114420314e-05	0	0	0.000142651367017612	2.08758098074554e-05	0	2.78344130766073e-05	1.73965081728795e-05	0.000274864829131497	0	0	0	0	0	6.95860326915182e-06	0	0	0	6.61067310569422e-05	0	1.04379049037277e-05	0.000862866805374825	2.78344130766073e-05	0	0	0	0.000278344130766073	4.17516196149109e-05	0	1.04379049037277e-05	Human Settlements
SRR7133402	0.00139664366127782	3.76623009782783e-05	0.000825432096440599	3.13852508152319e-06	0	1.88311504891391e-05	0	2.82467257337087e-05	2.19696755706623e-05	0	0	9.10172273641725e-05	0.000291882832581657	0	0.00057121156483722	0.000103571327690265	0.000175757404565299	0	1.88311504891391e-05	0	0	0	0.000106709852771788	0	0	0	0.000160064779157683	0	1.25541003260928e-05	0.000464501712065432	6.27705016304638e-06	3.13852508152319e-06	0	0	0.000715583718587287	0.000210281180462054	3.76623009782783e-05	1.88311504891391e-05	Human Settlements
SRR7133403	0.0022573036796944	0.000196790577204127	0.000627993459607287	6.07735606071568e-05	2.89397907653128e-06	9.83952886020634e-05	0	0.000104183246755126	0.000162062828285751	0	0	0.000147592932903095	0.000642463354989943	0	0.000772692413433851	0.000263352095964346	0.000561431940847068	0	0	0	0	0	7.81374350663445e-05	1.44698953826564e-05	0	8.68193722959383e-06	0.000251776179658221	0	2.60458116887815e-05	0.00408629845606216	0	8.68193722959383e-06	8.68193722959383e-06	1.15759163061251e-05	0.000764010476204257	0.00116048560968904	0.000153380891056158	0.000266246075040877	Human Settlements
